frame_id,strength,ssim
002-004_15687,2.0,0.839642954475744
002-004_15786,0.0,1.0
002-004_15786,0.5,0.9791976244478511
002-004_15786,1.0,0.9541759549773715
002-004_15786,1.5,0.9216021430515328
002-004_15786,2.0,0.865674474537368
002-004_15800,0.0,1.0
002-004_15800,0.5,0.9945528548676359
002-004_15800,1.0,0.9861492773887169
002-004_15800,1.5,0.9705396492677063
002-004_15800,2.0,0.944906364974138
002-004_15849,0.0,1.0
002-004_15849,0.5,0.980908823719936
002-004_15849,1.0,0.9567747117105904
002-004_15849,1.5,0.9471146764613649
002-004_15849,2.0,0.9352708779207366
002-004_15934,0.0,1.0
002-004_15934,0.5,0.9660759175191647
002-004_15934,1.0,0.9857785924180779
002-004_15934,1.5,0.9839380425442539
002-004_15934,2.0,0.9815262303979504
002-004_16015,0.0,1.0
002-004_16015,0.5,0.9529918690885703
002-004_16015,1.0,0.9634377977643447
002-004_16015,1.5,0.9583921493469976
002-004_16015,2.0,0.9519943387417306
002-004_16057,0.0,1.0
002-004_16057,0.5,0.9747528421245399
002-004_16057,1.0,0.9788343674209524
002-004_16057,1.5,0.9832185496443121
002-004_16057,2.0,0.9854341898459537
002-004_16064,0.0,1.0
002-004_16064,0.5,0.9461440168710987
002-004_16064,1.0,0.9442177798896391
002-004_16064,1.5,0.9151530928811438
002-004_16064,2.0,0.8763088750444218
002-004_16402,0.0,1.0
002-004_16402,0.5,0.9597297404768691
002-004_16402,1.0,0.9820540922668076
002-004_16402,1.5,0.9782342869157322
002-004_16402,2.0,0.9741552485040745
002-004_16472,0.0,1.0
002-004_16472,0.5,0.9774559978108436
002-004_16472,1.0,0.9656670593545181
002-004_16472,1.5,0.9488225261729535
002-004_16472,2.0,0.9266708455556778
002-004_16912,0.0,1.0
002-004_16912,0.5,0.9563639493092505
002-004_16912,1.0,0.9380369026482263
002-004_16912,1.5,0.8886602079871097
002-004_16912,2.0,0.819688103271525
002-004_16917,0.0,1.0
002-004_16917,0.5,0.9785787511563014
002-004_16917,1.0,0.9057524596992789
002-004_16917,1.5,0.8900730472141347
002-004_16917,2.0,0.8736801658556786
002-004_17140,0.0,1.0
002-004_17140,0.5,0.985006185438825
002-004_17140,1.0,0.9322371315656872
002-004_17140,1.5,0.9250538441726884
002-004_17140,2.0,0.916818736808553
002-004_17240,0.0,1.0
002-004_17240,0.5,0.9948605353475827
002-004_17240,1.0,0.9897479567548089
002-004_17240,1.5,0.9801669598101297
002-004_17240,2.0,0.9681881697974264
002-004_17496,0.0,1.0
002-004_17496,0.5,0.9839725821369433
002-004_17496,1.0,0.9864986271480924
002-004_17496,1.5,0.9846690623088108
002-004_17496,2.0,0.9779958592905407
002-004_17719,0.0,1.0
002-004_17719,0.5,0.9919398827567331
002-004_17719,1.0,0.9823785310037274
002-004_17719,1.5,0.9693544570758016
002-004_17719,2.0,0.9508148833647401
002-004_17859,0.0,1.0
002-004_17859,0.5,0.9559273899161989
002-004_17859,1.0,0.9267642830252545
002-004_17859,1.5,0.8745200154534686
002-004_17859,2.0,0.8423672852185987
002-004_17896,0.0,1.0
002-004_17896,0.5,0.9792758675855129
002-004_17896,1.0,0.9845053281767694
002-004_17896,1.5,0.975531329856167
002-004_17896,2.0,0.9638690621812542
002-004_17945,0.0,1.0
002-004_17945,0.5,0.9660410762659355
002-004_17945,1.0,0.9902637254018447
002-004_17945,1.5,0.9867716953414353
002-004_17945,2.0,0.976642953364373
002-004_18341,0.0,1.0
002-004_18341,0.5,0.9411130659595562
002-004_18341,1.0,0.9525000262693871
002-004_18341,1.5,0.9098819346969025
002-004_18341,2.0,0.8627402767410303
002-004_18413,0.0,1.0
002-004_18413,0.5,0.9809556527204846
002-004_18413,1.0,0.940210682274018
002-004_18413,1.5,0.892786930711943
002-004_18413,2.0,0.830697762517243
002-004_18414,0.0,1.0
002-004_18414,0.5,0.9907383840749922
002-004_18414,1.0,0.9838875620726857
002-004_18414,1.5,0.9723855454956309
002-004_18414,2.0,0.9565317048602401
002-004_18421,0.0,1.0
002-004_18421,0.5,0.9815290539932278
002-004_18421,1.0,0.927076210643174
002-004_18421,1.5,0.8913748852598165
002-004_18421,2.0,0.8560452130323608
002-004_18567,0.0,1.0
002-004_18567,0.5,0.9841798378194595
002-004_18567,1.0,0.957723161539655
002-004_18567,1.5,0.944946576823222
002-004_18567,2.0,0.9279018934154531
002-004_18622,0.0,1.0
002-004_18622,0.5,0.9632597755363359
002-004_18622,1.0,0.9807707146485125
002-004_18622,1.5,0.9533374244555243
002-004_18622,2.0,0.9009938993913649
002-004_18692,0.0,1.0
002-004_18692,0.5,0.9269582417720064
002-004_18692,1.0,0.901840648195891
002-004_18692,1.5,0.8619050250153998
002-004_18692,2.0,0.8275052022559397
002-004_18874,0.0,1.0
002-004_18874,0.5,0.9915639077969916
002-004_18874,1.0,0.989165494669258
002-004_18874,1.5,0.9865109467629172
002-004_18874,2.0,0.9810507995506743
002-004_18928,0.0,1.0
002-004_18928,0.5,0.9286251370774017
002-004_18928,1.0,0.9519740076125365
002-004_18928,1.5,0.9125920929442344
002-004_18928,2.0,0.8500610875122915
002-004_18982,0.0,1.0
002-004_18982,0.5,0.9369067945546131
002-004_18982,1.0,0.9617367235535288
002-004_18982,1.5,0.931450967735827
002-004_18982,2.0,0.8946054475792635
002-004_19147,0.0,1.0
002-004_19147,0.5,0.9461791745831581
002-004_19147,1.0,0.8782270774523889
002-004_19147,1.5,0.7895951947190432
002-004_19147,2.0,0.6951047660888339
002-004_19331,0.0,1.0
002-004_19331,0.5,0.9575954490836247
002-004_19331,1.0,0.9790229051192967
002-004_19331,1.5,0.9595505545213949
002-004_19331,2.0,0.9331853771919248
002-004_19458,0.0,1.0
002-004_19458,0.5,0.9810756270688008
002-004_19458,1.0,0.983935423425163
002-004_19458,1.5,0.9819523561159252
002-004_19458,2.0,0.9795517881666298
002-004_19463,0.0,1.0
002-004_19463,0.5,0.9816968581647156
002-004_19463,1.0,0.9370091196930057
002-004_19463,1.5,0.9078752000255677
002-004_19463,2.0,0.8673494175081575
002-004_19502,0.0,1.0
002-004_19502,0.5,0.9881479862191253
002-004_19502,1.0,0.9593966887751236
002-004_19502,1.5,0.9601914275172878
002-004_19502,2.0,0.962296768175812
002-004_19571,0.0,1.0
002-004_19571,0.5,0.9656687245225338
002-004_19571,1.0,0.9777818138079298
002-004_19571,1.5,0.9676170581286119
002-004_19571,2.0,0.9503881740449156
002-004_19575,0.0,1.0
002-004_19575,0.5,0.9740506652276244
002-004_19575,1.0,0.8805351810858851
002-004_19575,1.5,0.8287499029313358
002-004_19575,2.0,0.7937804735586359
002-004_19595,0.0,1.0
002-004_19595,0.5,0.9717670234313062
002-004_19595,1.0,0.97018218921959
002-004_19595,1.5,0.9576257524817899
002-004_19595,2.0,0.9431601934999547
002-004_19637,0.0,1.0
002-004_19637,0.5,0.9865707272571154
002-004_19637,1.0,0.9670229314715594
002-004_19637,1.5,0.9566599104520762
002-004_19637,2.0,0.942313548159017
002-004_19658,0.0,1.0
002-004_19658,0.5,0.98909306567259
002-004_19658,1.0,0.9664049606518484
002-004_19658,1.5,0.9282949263302939
002-004_19658,2.0,0.8698289407729968
002-004_19777,0.0,1.0
002-004_19777,0.5,0.9875727930336979
002-004_19777,1.0,0.9605759856046882
002-004_19777,1.5,0.9546076821146605
002-004_19777,2.0,0.9467298299146525
002-004_19904,0.0,1.0
002-004_19904,0.5,0.9839082259309123
002-004_19904,1.0,0.9753138767064379
002-004_19904,1.5,0.960332323730981
002-004_19904,2.0,0.9423359695649804
002-004_20037,0.0,1.0
002-004_20037,0.5,0.9755232474980987
002-004_20037,1.0,0.9662869752806694
002-004_20037,1.5,0.9636836792336968
002-004_20037,2.0,0.9637996430452462
002-004_20164,0.0,1.0
002-004_20164,0.5,0.992257484104587
002-004_20164,1.0,0.9759044474101992
002-004_20164,1.5,0.9682458323656664
002-004_20164,2.0,0.958756139588289
002-004_20233,0.0,1.0
002-004_20233,0.5,0.9719926320733486
002-004_20233,1.0,0.9545109662946568
002-004_20233,1.5,0.9458321928629592
002-004_20233,2.0,0.9363605124818815
002-004_20375,0.0,1.0
002-004_20375,0.5,0.9903534940841884
002-004_20375,1.0,0.9661846211392879
002-004_20375,1.5,0.9639195032573922
002-004_20375,2.0,0.9628743692480229
002-004_20467,0.0,1.0
002-004_20467,0.5,0.9943177268693012
002-004_20467,1.0,0.9877523783795046
002-004_20467,1.5,0.9766145470029652
002-004_20467,2.0,0.9537909188060905
002-004_20488,0.0,1.0
002-004_20488,0.5,0.9701643574232055
002-004_20488,1.0,0.9749044608039984
002-004_20488,1.5,0.9701528169406741
002-004_20488,2.0,0.9625841537614075
002-004_20614,0.0,1.0
002-004_20614,0.5,0.982795905566016
002-004_20614,1.0,0.9427203701438149
002-004_20614,1.5,0.9254568923429911
002-004_20614,2.0,0.9056608034246668
002-004_20631,0.0,1.0
002-004_20631,0.5,0.9592183714836342
002-004_20631,1.0,0.959107041700957
002-004_20631,1.5,0.9549628688144395
002-004_20631,2.0,0.9497425969368061
002-004_20645,0.0,1.0
002-004_20645,0.5,0.9591842049742438
002-004_20645,1.0,0.9823731561350779
002-004_20645,1.5,0.9736997272436307
002-004_20645,2.0,0.9605628201181444
002-004_20737,0.0,1.0
002-004_20737,0.5,0.9666698094894484
002-004_20737,1.0,0.9750771476769997
002-004_20737,1.5,0.9448501514280916
002-004_20737,2.0,0.8922659967647055
002-004_20850,0.0,1.0
002-004_20850,0.5,0.9937782380763645
002-004_20850,1.0,0.9848434878471707
002-004_20850,1.5,0.9720124401751732
002-004_20850,2.0,0.954607114664607
002-004_21098,0.0,1.0
002-004_21098,0.5,0.9886268516882804
002-004_21098,1.0,0.9592333675596255
002-004_21098,1.5,0.9637797236239584
002-004_21098,2.0,0.9649925438762735
002-006_17610,0.0,1.0
002-006_17610,0.5,0.9523233227933672
002-006_17610,1.0,0.8994760798159169
002-006_17610,1.5,0.8487927942976454
002-006_17610,2.0,0.7841108160949282
002-006_18033,0.0,1.0
002-006_18033,0.5,0.9239908904406047
002-006_18033,1.0,0.9015272924161792
002-006_18033,1.5,0.8593501809009875
002-006_18033,2.0,0.8028484651647868
002-006_18104,0.0,1.0
002-006_18104,0.5,0.9616142084449245
002-006_18104,1.0,0.9843999942495187
002-006_18104,1.5,0.9847970638201716
002-006_18104,2.0,0.9791177235672306
002-006_18653,0.0,1.0
002-006_18653,0.5,0.9051489067785363
002-006_18653,1.0,0.7924069116435553
002-006_18653,1.5,0.7968571265349352
002-006_18653,2.0,0.7972515583935443
002-006_18839,0.0,1.0
002-006_18839,0.5,0.9327330814107327
002-006_18839,1.0,0.9674235882899432
002-006_18839,1.5,0.9471038208860587
002-006_18839,2.0,0.9230873903054737
002-006_18899,0.0,1.0
002-006_18899,0.5,0.9310712948730289
002-006_18899,1.0,0.8022484324068142
002-006_18899,1.5,0.7383704171501047
002-006_18899,2.0,0.6633533222534718
002-006_19613,0.0,1.0
002-006_19613,0.5,0.9585105938107997
002-006_19613,1.0,0.9442318228574679
002-006_19613,1.5,0.9368902429551629
002-006_19613,2.0,0.9194286472419789
002-006_19636,0.0,1.0
002-006_19636,0.5,0.973260155034075
002-006_19636,1.0,0.9478919018260822
002-006_19636,1.5,0.9207259324927042
002-006_19636,2.0,0.8780846258658387
002-006_19836,0.0,1.0
002-006_19836,0.5,0.8972428886154057
002-006_19836,1.0,0.948651749122917
002-006_19836,1.5,0.9168001749332566
002-006_19836,2.0,0.8924603604993216
002-006_19989,0.0,1.0
002-006_19989,0.5,0.9854686595904814
002-006_19989,1.0,0.9592330762303063
002-006_19989,1.5,0.9499115621480249
002-006_19989,2.0,0.9380018791434548
002-006_20202,0.0,1.0
002-006_20202,0.5,0.9705928797801738
002-006_20202,1.0,0.9786802782726083
002-006_20202,1.5,0.9746784951930219
002-006_20202,2.0,0.958556866571817
002-006_20209,0.0,1.0
002-006_20209,0.5,0.9333088898605097
002-006_20209,1.0,0.8906802791802441
002-006_20209,1.5,0.8462296482761162
002-006_20209,2.0,0.7801677304961931
002-006_20272,0.0,1.0
002-006_20272,0.5,0.9889185981359048
002-006_20272,1.0,0.9517181927232138
002-006_20272,1.5,0.9343329981468812
002-006_20272,2.0,0.9120674418399725
002-006_20516,0.0,1.0
002-006_20516,0.5,0.9375071362986419
002-006_20516,1.0,0.9762135940044534
002-006_20516,1.5,0.9716530536941609
002-006_20516,2.0,0.9653972744882617
002-006_20561,0.0,1.0
002-006_20561,0.5,0.9375308453053011
002-006_20561,1.0,0.9378197529792913
002-006_20561,1.5,0.927338823375945
002-006_20561,2.0,0.9064081764740332
002-006_20575,0.0,1.0
002-006_20575,0.5,0.9951049798886307
002-006_20575,1.0,0.9879194029354242
002-006_20575,1.5,0.9868243266951079
002-006_20575,2.0,0.9850785384240571
002-006_20629,0.0,1.0
002-006_20629,0.5,0.9601469127111382
002-006_20629,1.0,0.9185641393618142
002-006_20629,1.5,0.9234263397223453
002-006_20629,2.0,0.9271095132832846
002-006_20680,0.0,1.0
002-006_20680,0.5,0.9899939039925315
002-006_20680,1.0,0.9671458419305297
002-006_20680,1.5,0.9572792417578864
002-006_20680,2.0,0.9453541849209952
002-006_20809,0.0,1.0
002-006_20809,0.5,0.9191814201423164
002-006_20809,1.0,0.9403557629074251
002-006_20809,1.5,0.9414289815223703
002-006_20809,2.0,0.9415746496029582
002-006_20872,0.0,1.0
002-006_20872,0.5,0.9806919110133624
002-006_20872,1.0,0.9414161560441394
002-006_20872,1.5,0.9203029530915168
002-006_20872,2.0,0.897529723123399
002-006_21146,0.0,1.0
002-006_21146,0.5,0.9698379069143261
002-006_21146,1.0,0.943915990783554
002-006_21146,1.5,0.9481967291218368
002-006_21146,2.0,0.9446222801825565
002-006_21352,0.0,1.0
002-006_21352,0.5,0.9127397946808428
002-006_21352,1.0,0.9213985062518804
002-006_21352,1.5,0.9283468128180844
002-006_21352,2.0,0.9327315199508902
002-006_21411,0.0,1.0
002-006_21411,0.5,0.9348463836922174
002-006_21411,1.0,0.8404860336806411
002-006_21411,1.5,0.8003285344638019
002-006_21411,2.0,0.7738325595111699
002-006_21662,0.0,1.0
002-006_21662,0.5,0.9530254846714205
002-006_21662,1.0,0.9342485964519966
002-006_21662,1.5,0.9400055743721442
002-006_21662,2.0,0.9396382810780332
002-006_21840,0.0,1.0
002-006_21840,0.5,0.9065120439096769
002-006_21840,1.0,0.8692239134848379
002-006_21840,1.5,0.8142095220713503
002-006_21840,2.0,0.7428925767562898
002-006_22136,0.0,1.0
002-006_22136,0.5,0.9571713714411998
002-006_22136,1.0,0.9347220122360341
002-006_22136,1.5,0.9248770543802494
002-006_22136,2.0,0.9125123348593202
002-006_22152,0.0,1.0
002-006_22152,0.5,0.9337082824896812
002-006_22152,1.0,0.918538290859279
002-006_22152,1.5,0.9066459851616064
002-006_22152,2.0,0.8947742260476909
002-006_22242,0.0,1.0
002-006_22242,0.5,0.921318831149346
002-006_22242,1.0,0.95307446575335
002-006_22242,1.5,0.9589715286194941
002-006_22242,2.0,0.9597674959759994
002-006_22388,0.0,1.0
002-006_22388,0.5,0.9770520509393863
002-006_22388,1.0,0.9273049531439422
002-006_22388,1.5,0.9276610693376639
002-006_22388,2.0,0.9265061225237359
002-006_22473,0.0,1.0
002-006_22473,0.5,0.9048419174143139
002-006_22473,1.0,0.8769648592506893
002-006_22473,1.5,0.8582025196151966
002-006_22473,2.0,0.8412496255101161
002-006_23598,0.0,1.0
002-006_23598,0.5,0.9866788610445261
002-006_23598,1.0,0.9809058751299268
002-006_23598,1.5,0.9758766842999473
002-006_23598,2.0,0.9646035154971521
002-006_23691,0.0,1.0
002-006_23691,0.5,0.8995097815663954
002-006_23691,1.0,0.9319587298263196
002-006_23691,1.5,0.9058073233138789
002-006_23691,2.0,0.8822998821734026
002-006_23778,0.0,1.0
002-006_23778,0.5,0.9535493414597882
002-006_23778,1.0,0.8829863381918726
002-006_23778,1.5,0.8829506763464952
002-006_23778,2.0,0.8748860666755393
002-006_23811,0.0,1.0
002-006_23811,0.5,0.9561515715603542
002-006_23811,1.0,0.9619635301117319
002-006_23811,1.5,0.9654944324197834
002-006_23811,2.0,0.9659303661424089
002-006_23833,0.0,1.0
002-006_23833,0.5,0.9142256309564815
002-006_23833,1.0,0.8559480842514048
002-006_23833,1.5,0.7892107149129118
002-006_23833,2.0,0.7033063610362238
002-006_24231,0.0,1.0
002-006_24231,0.5,0.9902317095672016
002-006_24231,1.0,0.9698588644060223
002-006_24231,1.5,0.9363468197622433
002-006_24231,2.0,0.8871498035936971
002-006_24273,0.0,1.0
002-006_24273,0.5,0.9115869248450174
002-006_24273,1.0,0.8888911224323118
002-006_24273,1.5,0.8303715039867126
002-006_24273,2.0,0.7516874834120411
002-006_24624,0.0,1.0
002-006_24624,0.5,0.9700077780325106
002-006_24624,1.0,0.8881557483751829
002-006_24624,1.5,0.8786379965129372
002-006_24624,2.0,0.8659807159158173
002-006_24730,0.0,1.0
002-006_24730,0.5,0.9815621037037039
002-006_24730,1.0,0.937974687284435
002-006_24730,1.5,0.8833898588023231
002-006_24730,2.0,0.8105363945422748
002-006_24797,0.0,1.0
002-006_24797,0.5,0.9321487796262986
002-006_24797,1.0,0.9559954925779389
002-006_24797,1.5,0.9529452804688221
002-006_24797,2.0,0.9479891270899552
002-006_24837,0.0,1.0
002-006_24837,0.5,0.9848239149255154
002-006_24837,1.0,0.9789453915994634
002-006_24837,1.5,0.9737689605542154
002-006_24837,2.0,0.9662521785988127
002-006_25289,0.0,1.0
002-006_25289,0.5,0.9544621620052315
002-006_25289,1.0,0.8839063669830036
002-006_25289,1.5,0.8827898065319512
002-006_25289,2.0,0.8835361150843226
002-006_25391,0.0,1.0
002-006_25391,0.5,0.9786920826919102
002-006_25391,1.0,0.9304590546694892
002-006_25391,1.5,0.917956209193795
002-006_25391,2.0,0.9034564140038649
002-006_25506,0.0,1.0
002-006_25506,0.5,0.9784429335499217
002-006_25506,1.0,0.9103034505213728
002-006_25506,1.5,0.8944277372929159
002-006_25506,2.0,0.8744396925707558
002-006_25536,0.0,1.0
002-006_25536,0.5,0.9870987944673512
002-006_25536,1.0,0.9654246880975713
002-006_25536,1.5,0.9510275047900588
002-006_25536,2.0,0.9329691851109511
002-006_25565,0.0,1.0
002-006_25565,0.5,0.9899611838666375
002-006_25565,1.0,0.9798805566888577
002-006_25565,1.5,0.9581215665883637
002-006_25565,2.0,0.9233908886851875
002-006_25781,0.0,1.0
002-006_25781,0.5,0.9124977479696065
002-006_25781,1.0,0.9706041990467069
002-006_25781,1.5,0.9684142718079634
002-006_25781,2.0,0.9649183885728041
002-006_26057,0.0,1.0
002-006_26057,0.5,0.9480082346743685
002-006_26057,1.0,0.861863125601656
002-006_26057,1.5,0.8415598837475645
002-006_26057,2.0,0.8242602638126793
002-006_26094,0.0,1.0
002-006_26094,0.5,0.9193869504843096
002-006_26094,1.0,0.8819883022420485
002-006_26094,1.5,0.8385444348731678
002-006_26094,2.0,0.7777792740430216
002-006_26108,0.0,1.0
002-006_26108,0.5,0.9187890996124753
002-006_26108,1.0,0.9062537075245918
002-006_26108,1.5,0.8742983737229445
002-006_26108,2.0,0.830825447695519
002-006_26454,0.0,1.0
002-006_26454,0.5,0.9802134840902157
002-006_26454,1.0,0.9586564230964723
002-006_26454,1.5,0.9657971333465133
002-006_26454,2.0,0.9751885115266915
002-006_26591,0.0,1.0
002-006_26591,0.5,0.9704716215708701
002-006_26591,1.0,0.9527509477616117
002-006_26591,1.5,0.947868987239118
002-006_26591,2.0,0.9377268487849422
002-006_26604,0.0,1.0
002-006_26604,0.5,0.9463592509183015
002-006_26604,1.0,0.9014781867761326
002-006_26604,1.5,0.8932178360692787
002-006_26604,2.0,0.8807471366819976
002-006_26808,0.0,1.0
002-006_26808,0.5,0.9437266502912823
002-006_26808,1.0,0.8045775406340681
002-006_26808,1.5,0.7701356158315241
002-006_26808,2.0,0.7274346094276499
002-006_26998,0.0,1.0
002-006_26998,0.5,0.9908156505800658
002-006_26998,1.0,0.9643111660851151
002-006_26998,1.5,0.9478135728091431
002-006_26998,2.0,0.9277008330715955
002-006_27086,0.0,1.0
002-006_27086,0.5,0.9392894886596944
002-006_27086,1.0,0.9542259978112136
002-006_27086,1.5,0.960539695841798
002-006_27086,2.0,0.9610889152427495
002-006_27111,0.0,1.0
002-006_27111,0.5,0.9852756940828185
002-006_27111,1.0,0.9521799715427197
002-006_27111,1.5,0.9466308443081639
002-006_27111,2.0,0.9379393738636078
002-006_27450,0.0,1.0
002-006_27450,0.5,0.9345657920134887
002-006_27450,1.0,0.8210774426222763
002-006_27450,1.5,0.7941750277326398
002-006_27450,2.0,0.7618650218904373
002-006_27511,0.0,1.0
002-006_27511,0.5,0.8986418332389619
002-006_27511,1.0,0.9290624778488344
002-006_27511,1.5,0.9269411366292435
002-006_27511,2.0,0.9233959490535079
002-006_27735,0.0,1.0
002-006_27735,0.5,0.9478089705564249
002-006_27735,1.0,0.9496289702923884
002-006_27735,1.5,0.9529606548265577
002-006_27735,2.0,0.9486302619786775
002-006_27934,0.0,1.0
002-006_27934,0.5,0.9377775655319166
002-006_27934,1.0,0.9237855210392083
002-006_27934,1.5,0.9143296871965076
002-006_27934,2.0,0.9051067096593789
002-006_27961,0.0,1.0
002-006_27961,0.5,0.9628614773975093
002-006_27961,1.0,0.9407668871115373
002-006_27961,1.5,0.9480003574704828
002-006_27961,2.0,0.9542561948516001
002-006_28060,0.0,1.0
002-006_28060,0.5,0.9415707359036868
002-006_28060,1.0,0.9588424124261578
002-006_28060,1.5,0.9479675249599927
002-006_28060,2.0,0.9335286696537262
002-006_28200,0.0,1.0
002-006_28200,0.5,0.9925356155822118
002-006_28200,1.0,0.9814044590534818
002-006_28200,1.5,0.9632824729474655
002-006_28200,2.0,0.937451437356611
002-006_28229,0.0,1.0
002-006_28229,0.5,0.9645477079906981
002-006_28229,1.0,0.9345230247282051
002-006_28229,1.5,0.9217504033549431
002-006_28229,2.0,0.9015555421279597
002-006_28392,0.0,1.0
002-006_28392,0.5,0.9396493718352896
002-006_28392,1.0,0.940320712510896
002-006_28392,1.5,0.9267811089689751
002-006_28392,2.0,0.9041307837018506
002-006_28476,0.0,1.0
002-006_28476,0.5,0.9687781351241266
002-006_28476,1.0,0.9553398414188445
002-006_28476,1.5,0.954449991045289
002-006_28476,2.0,0.9548664519056659
002-006_28489,0.0,1.0
002-006_28489,0.5,0.9539321264735391
002-006_28489,1.0,0.9602272759734602
002-006_28489,1.5,0.9534018659008733
002-006_28489,2.0,0.9452277403185982
002-006_28559,0.0,1.0
002-006_28559,0.5,0.9493247068795329
002-006_28559,1.0,0.9498990986163879
002-006_28559,1.5,0.9521479327023245
002-006_28559,2.0,0.9542575369369117
002-006_29166,0.0,1.0
002-006_29166,0.5,0.9924840264030087
002-006_29166,1.0,0.9720533527995295
002-006_29166,1.5,0.9696424691289988
002-006_29166,2.0,0.9581613638727945
002-006_29283,0.0,1.0
002-006_29283,0.5,0.9423165688826161
002-006_29283,1.0,0.9229223659487464
002-006_29283,1.5,0.9114360968651013
002-006_29283,2.0,0.8988259627102774
002-006_29305,0.0,1.0
002-006_29305,0.5,0.9670825462030801
002-006_29305,1.0,0.851841836632237
002-006_29305,1.5,0.8063210935156659
002-006_29305,2.0,0.7572252174266704
002-006_30185,0.0,1.0
002-006_30185,0.5,0.9611431953178726
002-006_30185,1.0,0.9127550298639385
002-006_30185,1.5,0.8814148533498948
002-006_30185,2.0,0.8434478795977425
002-006_30196,0.0,1.0
002-006_30196,0.5,0.9487195952329449
002-006_30196,1.0,0.9646638857170386
002-006_30196,1.5,0.9629262160936117
002-006_30196,2.0,0.9614612029580631
002-006_30394,0.0,1.0
002-006_30394,0.5,0.9357875275823578
002-006_30394,1.0,0.9164117290377088
002-006_30394,1.5,0.8775230601285386
002-006_30394,2.0,0.8205374395628999
002-006_30641,0.0,1.0
002-006_30641,0.5,0.8838244784552485
002-006_30641,1.0,0.9381195273916907
002-006_30641,1.5,0.9177044660915299
002-006_30641,2.0,0.8909280820744532
002-006_30841,0.0,1.0
002-006_30841,0.5,0.9292352288493485
002-006_30841,1.0,0.955528022559541
002-006_30841,1.5,0.9474462530000348
002-006_30841,2.0,0.9313940867947162
002-006_31316,0.0,1.0
002-006_31316,0.5,0.9837532298121238
002-006_31316,1.0,0.9442069800088996
002-006_31316,1.5,0.9192392165929172
002-006_31316,2.0,0.8873041736953893
002-006_31354,0.0,1.0
002-006_31354,0.5,0.9329417116665516
002-006_31354,1.0,0.7665957219207887
002-006_31354,1.5,0.6487493028012346
002-006_31354,2.0,0.5789365470845471
002-006_31799,0.0,1.0
002-006_31799,0.5,0.9697623739277332
002-006_31799,1.0,0.9533193671621154
002-006_31799,1.5,0.9461719400998446
002-006_31799,2.0,0.935184824031473
002-006_32079,0.0,1.0
002-006_32079,0.5,0.9605044615334948
002-006_32079,1.0,0.9875792620640869
002-006_32079,1.5,0.9874042582099555
002-006_32079,2.0,0.986261177367468
002-006_32154,0.0,1.0
002-006_32154,0.5,0.9369858399030774
002-006_32154,1.0,0.9172908450783562
002-006_32154,1.5,0.9013812711077781
002-006_32154,2.0,0.8851192712405522
002-006_32252,0.0,1.0
002-006_32252,0.5,0.9575529222301254
002-006_32252,1.0,0.8943153925019209
002-006_32252,1.5,0.818987332782813
002-006_32252,2.0,0.7227147299971862
002-006_32337,0.0,1.0
002-006_32337,0.5,0.9765510534293054
002-006_32337,1.0,0.9181291470912973
002-006_32337,1.5,0.9160505260569517
002-006_32337,2.0,0.9080289913745744
002-006_33044,0.0,1.0
002-006_33044,0.5,0.9037759648684007
002-006_33044,1.0,0.9407065442126755
002-006_33044,1.5,0.9387043464239323
002-006_33044,2.0,0.9401075818807356
002-006_33187,0.0,1.0
002-006_33187,0.5,0.9598157554876935
002-006_33187,1.0,0.980623589352242
002-006_33187,1.5,0.9832843222249955
002-006_33187,2.0,0.9830312275888308
002-006_33190,0.0,1.0
002-006_33190,0.5,0.9380713141683575
002-006_33190,1.0,0.9637688505159715
002-006_33190,1.5,0.9530231005549283
002-006_33190,2.0,0.9403223978366688
002-006_33203,0.0,1.0
002-006_33203,0.5,0.98439900381401
002-006_33203,1.0,0.950497743315394
002-006_33203,1.5,0.924374372141003
002-006_33203,2.0,0.8894670624442544
002-006_33495,0.0,1.0
002-006_33495,0.5,0.9587970176114295
002-006_33495,1.0,0.8890636059540845
002-006_33495,1.5,0.864732115333427
002-006_33495,2.0,0.840453152106465
002-006_33512,0.0,1.0
002-006_33512,0.5,0.9722530172238674
002-006_33512,1.0,0.9370247100748189
002-006_33512,1.5,0.9296751240742974
002-006_33512,2.0,0.9213748832539523
002-006_33605,0.0,1.0
002-006_33605,0.5,0.980673674327735
002-006_33605,1.0,0.932523708983012
002-006_33605,1.5,0.8733737937787561
002-006_33605,2.0,0.7926234504145659
002-006_33716,0.0,1.0
002-006_33716,0.5,0.9901439446230329
002-006_33716,1.0,0.9697839427562532
002-006_33716,1.5,0.9699473986165507
002-006_33716,2.0,0.9698734557399432
002-006_33746,0.0,1.0
002-006_33746,0.5,0.9781874343859008
002-006_33746,1.0,0.9694504671244477
002-006_33746,1.5,0.9623340201783657
002-006_33746,2.0,0.9439356659251391
002-006_34110,0.0,1.0
002-006_34110,0.5,0.9219971170493328
002-006_34110,1.0,0.8196723361305757
002-006_34110,1.5,0.7669087873850744
002-006_34110,2.0,0.6956241944855411
002-006_34217,0.0,1.0
002-006_34217,0.5,0.9671616145416786
002-006_34217,1.0,0.9866518497878941
002-006_34217,1.5,0.9881775050414116
002-006_34217,2.0,0.9850586725555138
002-006_34326,0.0,1.0
002-006_34326,0.5,0.9773570013944588
002-006_34326,1.0,0.9656742252344878
