frame_id,whitening_strength,ssim
002-004_14873,0.5,0.8937695599297815
002-004_14873,0.75,0.8255152376969903
002-004_14873,1.0,0.7331136455288992
002-004_15223,0.0,0.9646729388472045
002-004_15223,0.25,0.9421970355569596
002-004_15223,0.5,0.8973161332359127
002-004_15223,0.75,0.832063692893169
002-004_15223,1.0,0.7511001853843845
002-004_15318,0.0,0.8106435930966326
002-004_15318,0.25,0.7952584141020722
002-004_15318,0.5,0.7716001996019561
002-004_15318,0.75,0.7276468253645106
002-004_15318,1.0,0.666918153366152
002-004_15362,0.0,0.9895480814346237
002-004_15362,0.25,0.9860502001832646
002-004_15362,0.5,0.9627368954897241
002-004_15362,0.75,0.9183264679306155
002-004_15362,1.0,0.8546489752650602
002-004_15375,0.0,0.9838266657439001
002-004_15375,0.25,0.9613677184706804
002-004_15375,0.5,0.9007354520652043
002-004_15375,0.75,0.807691509757685
002-004_15375,1.0,0.6955579672924846
002-004_15544,0.0,0.9409347393206984
002-004_15544,0.25,0.9417390403664248
002-004_15544,0.5,0.9195654855864444
002-004_15544,0.75,0.8728623847209129
002-004_15544,1.0,0.8037858276948394
002-004_15575,0.0,0.9422313522779332
002-004_15575,0.25,0.9293792514680728
002-004_15575,0.5,0.9031551027541606
002-004_15575,0.75,0.8572331035168583
002-004_15575,1.0,0.7937212927642515
002-004_15687,0.0,0.9311548470246276
002-004_15687,0.25,0.925668592912254
002-004_15687,0.5,0.9065085371459403
002-004_15687,0.75,0.8703155964788454
002-004_15687,1.0,0.8187195470428654
002-004_15786,0.0,0.9541759549773715
002-004_15786,0.25,0.9403691026898419
002-004_15786,0.5,0.9154983490744737
002-004_15786,0.75,0.8774142729851285
002-004_15786,1.0,0.8277101819083436
002-004_15800,0.0,0.9861492773887169
002-004_15800,0.25,0.9695729228875769
002-004_15800,0.5,0.9384957227597185
002-004_15800,0.75,0.8929351649995637
002-004_15800,1.0,0.8343965461921471
002-004_15849,0.0,0.9567747117105904
002-004_15849,0.25,0.9398675807220518
002-004_15849,0.5,0.8859125153604466
002-004_15849,0.75,0.7963051266560461
002-004_15849,1.0,0.6838565062863742
002-004_15934,0.0,0.9857785924180779
002-004_15934,0.25,0.9725681092348406
002-004_15934,0.5,0.9279517401552563
002-004_15934,0.75,0.8541315078073016
002-004_15934,1.0,0.758604574141217
002-004_16015,0.0,0.9634377977643447
002-004_16015,0.25,0.9552350066935262
002-004_16015,0.5,0.9091565613240292
002-004_16015,0.75,0.8252441276386246
002-004_16015,1.0,0.7135773585315889
002-004_16057,0.0,0.9788343674209524
002-004_16057,0.25,0.9695629041555156
002-004_16057,0.5,0.9339880505832595
002-004_16057,0.75,0.871626825081057
002-004_16057,1.0,0.7868216331006556
002-004_16064,0.0,0.9442177798896391
002-004_16064,0.25,0.9206467112335525
002-004_16064,0.5,0.8708590548589689
002-004_16064,0.75,0.7946747008619168
002-004_16064,1.0,0.6987340705719328
002-004_16402,0.0,0.9820540922668076
002-004_16402,0.25,0.9581999672974386
002-004_16402,0.5,0.8934779977714433
002-004_16402,0.75,0.7965283183981661
002-004_16402,1.0,0.6808109816288513
002-004_16472,0.0,0.9656670593545181
002-004_16472,0.25,0.9400961030875892
002-004_16472,0.5,0.886314776536291
002-004_16472,0.75,0.8071223745947766
002-004_16472,1.0,0.7093628076776946
002-004_16912,0.0,0.9380369026482263
002-004_16912,0.25,0.922570386105865
002-004_16912,0.5,0.8962388694285276
002-004_16912,0.75,0.8563163522505689
002-004_16912,1.0,0.8044553152121315
002-004_16917,0.0,0.9057524596992789
002-004_16917,0.25,0.8944487694621305
002-004_16917,0.5,0.8714921727379633
002-004_16917,0.75,0.834288393456545
002-004_16917,1.0,0.7833877465509472
002-004_17140,0.0,0.9322371315656872
002-004_17140,0.25,0.9235371601379416
002-004_17140,0.5,0.8767825137597376
002-004_17140,0.75,0.7922944559227281
002-004_17140,1.0,0.6800955381056337
002-004_17240,0.0,0.9897479567548089
002-004_17240,0.25,0.9796354541718381
002-004_17240,0.5,0.9488680034461319
002-004_17240,0.75,0.8976212090720429
002-004_17240,1.0,0.828910861674254
002-004_17496,0.0,0.9864986271480924
002-004_17496,0.25,0.9781411482352715
002-004_17496,0.5,0.9436408205445221
002-004_17496,0.75,0.883475092565004
002-004_17496,1.0,0.8018899117552782
002-004_17719,0.0,0.9823785310037274
002-004_17719,0.25,0.9828302385509254
002-004_17719,0.5,0.9607129488835411
002-004_17719,0.75,0.9139275803947613
002-004_17719,1.0,0.8450367823401361
002-004_17859,0.0,0.9267642830252545
002-004_17859,0.25,0.9084129806466047
002-004_17859,0.5,0.8851685393614757
002-004_17859,0.75,0.8479585703409925
002-004_17859,1.0,0.798507668685351
002-004_17896,0.0,0.9845053281767694
002-004_17896,0.25,0.9684151726678389
002-004_17896,0.5,0.9350883027652132
002-004_17896,0.75,0.8846978597812551
002-004_17896,1.0,0.8192709887669977
002-004_17945,0.0,0.9902637254018447
002-004_17945,0.25,0.9768342623581088
002-004_17945,0.5,0.9305668115635968
002-004_17945,0.75,0.8532096264616597
002-004_17945,1.0,0.7530848250494799
002-004_18341,0.0,0.9525000262693871
002-004_18341,0.25,0.9466129779753384
002-004_18341,0.5,0.9114423011421271
002-004_18341,0.75,0.8455162460184728
002-004_18341,1.0,0.7556320605248079
002-004_18413,0.0,0.940210682274018
002-004_18413,0.25,0.9067102488119761
002-004_18413,0.5,0.8460736838089099
002-004_18413,0.75,0.7617679212230248
002-004_18413,1.0,0.6615188248443844
002-004_18414,0.0,0.9838875620726857
002-004_18414,0.25,0.9600798682378668
002-004_18414,0.5,0.8848407573436049
002-004_18414,0.75,0.7683660571756185
002-004_18414,1.0,0.6294392027404287
002-004_18421,0.0,0.927076210643174
002-004_18421,0.25,0.9068797725164218
002-004_18421,0.5,0.8274064153194114
002-004_18421,0.75,0.7032753362328634
002-004_18421,1.0,0.5601914519492175
002-004_18567,0.0,0.957723161539655
002-004_18567,0.25,0.9360528365172106
002-004_18567,0.5,0.8911275849296607
002-004_18567,0.75,0.8234943702326903
002-004_18567,1.0,0.7393684754566711
002-004_18622,0.0,0.9807707146485125
002-004_18622,0.25,0.9610435229360869
002-004_18622,0.5,0.9156396604063477
002-004_18622,0.75,0.8454560514323977
002-004_18622,1.0,0.7557398611250578
002-004_18692,0.0,0.901840648195891
002-004_18692,0.25,0.8991994311194691
002-004_18692,0.5,0.8703483553412452
002-004_18692,0.75,0.8163098432158794
002-004_18692,1.0,0.7415759250519876
002-004_18874,0.0,0.989165494669258
002-004_18874,0.25,0.9711075809884013
002-004_18874,0.5,0.9247914686566441
002-004_18874,0.75,0.8502980334622106
002-004_18874,1.0,0.7573774571071893
002-004_18928,0.0,0.9519740076125365
002-004_18928,0.25,0.941753192933767
002-004_18928,0.5,0.9253215704226211
002-004_18928,0.75,0.9006149645407997
002-004_18928,1.0,0.8683994479689982
002-004_18982,0.0,0.9617367235535288
002-004_18982,0.25,0.9544029091003953
002-004_18982,0.5,0.9411378564616891
002-004_18982,0.75,0.9197960259541139
002-004_18982,1.0,0.8910132344286551
002-004_19147,0.0,0.8782270774523889
002-004_19147,0.25,0.8674714302654271
002-004_19147,0.5,0.8553233455602454
002-004_19147,0.75,0.8357108375507698
002-004_19147,1.0,0.8097416239806484
002-004_19331,0.0,0.9790229051192967
002-004_19331,0.25,0.9610161371589304
002-004_19331,0.5,0.9125328314181416
002-004_19331,0.75,0.8346269356185293
002-004_19331,1.0,0.7344195020412801
002-004_19458,0.0,0.983935423425163
002-004_19458,0.25,0.9571179935257738
002-004_19458,0.5,0.8849880710165132
002-004_19458,0.75,0.7760331325955372
002-004_19458,1.0,0.6473362631859984
002-004_19463,0.0,0.9370091196930057
002-004_19463,0.25,0.9066234403002356
002-004_19463,0.5,0.8425499953006318
002-004_19463,0.75,0.7500461623917122
002-004_19463,1.0,0.6401877089457215
002-004_19502,0.0,0.9593966887751236
002-004_19502,0.25,0.9359786045115873
002-004_19502,0.5,0.875400412156841
002-004_19502,0.75,0.7823479564835903
002-004_19502,1.0,0.6686112465672296
002-004_19571,0.0,0.9777818138079298
002-004_19571,0.25,0.9477418673012155
002-004_19571,0.5,0.8825957799279328
002-004_19571,0.75,0.7881107289242533
002-004_19571,1.0,0.6752517486138758
002-004_19575,0.0,0.8805351810858851
002-004_19575,0.25,0.8674189496930887
002-004_19575,0.5,0.8113440415019643
002-004_19575,0.75,0.7191382758641846
002-004_19575,1.0,0.6065878638780815
002-004_19595,0.0,0.97018218921959
002-004_19595,0.25,0.9457569197647275
002-004_19595,0.5,0.8871444949879755
002-004_19595,0.75,0.7979288965620374
002-004_19595,1.0,0.688145042580735
002-004_19637,0.0,0.9670229314715594
002-004_19637,0.25,0.9555313011021279
002-004_19637,0.5,0.8927022333042791
002-004_19637,0.75,0.7828715383513427
002-004_19637,1.0,0.6445646136701085
002-004_19658,0.0,0.9664049606518484
002-004_19658,0.25,0.9486345444277817
002-004_19658,0.5,0.9025433624180436
002-004_19658,0.75,0.8279258818114368
002-004_19658,1.0,0.7314435963503224
002-004_19777,0.0,0.9605759856046882
002-004_19777,0.25,0.9500762820762487
002-004_19777,0.5,0.9053923140313012
002-004_19777,0.75,0.8271920411636288
002-004_19777,1.0,0.7232216762901942
002-004_19904,0.0,0.9753138767064379
002-004_19904,0.25,0.9653916437222886
002-004_19904,0.5,0.9285271499327985
002-004_19904,0.75,0.8649872373606204
002-004_19904,1.0,0.779410357885314
002-004_20037,0.0,0.9662869752806694
002-004_20037,0.25,0.9471268071321088
002-004_20037,0.5,0.8865250072520656
002-004_20037,0.75,0.7878842893677178
002-004_20037,1.0,0.6647671833167319
002-004_20164,0.0,0.9759044474101992
002-004_20164,0.25,0.9674261944311516
002-004_20164,0.5,0.9257449920359335
002-004_20164,0.75,0.8514212572977135
002-004_20164,1.0,0.7529618737416498
002-004_20233,0.0,0.9545109662946568
002-004_20233,0.25,0.9481211840424381
002-004_20233,0.5,0.9125646375423307
002-004_20233,0.75,0.8484748089908601
002-004_20233,1.0,0.7618364085656486
002-004_20375,0.0,0.9661846211392879
002-004_20375,0.25,0.959536927204279
002-004_20375,0.5,0.9301227479519989
002-004_20375,0.75,0.8786485391008483
002-004_20375,1.0,0.8087614763514234
002-004_20467,0.0,0.9877523783795046
002-004_20467,0.25,0.9744549696872253
002-004_20467,0.5,0.9503060400785397
002-004_20467,0.75,0.9151960683044674
002-004_20467,1.0,0.8700679284784172
002-004_20488,0.0,0.9749044608039984
002-004_20488,0.25,0.9750473077846676
002-004_20488,0.5,0.9562126435553927
002-004_20488,0.75,0.9162104690669167
002-004_20488,1.0,0.8562609727274038
002-004_20614,0.0,0.9427203701438149
002-004_20614,0.25,0.9361585149484818
002-004_20614,0.5,0.9161543502818114
002-004_20614,0.75,0.8807715753456451
002-004_20614,1.0,0.8314178292834247
002-004_20631,0.0,0.959107041700957
002-004_20631,0.25,0.9530521189162564
002-004_20631,0.5,0.9315923223869356
002-004_20631,0.75,0.8944049131488441
002-004_20631,1.0,0.8432802377298728
002-004_20645,0.0,0.9823731561350779
002-004_20645,0.25,0.975846463887488
002-004_20645,0.5,0.9573961202963706
002-004_20645,0.75,0.9258866934757317
002-004_20645,1.0,0.8823180767055314
002-004_20737,0.0,0.9750771476769997
002-004_20737,0.25,0.9658371650378637
002-004_20737,0.5,0.944185979829066
002-004_20737,0.75,0.908974166223616
002-004_20737,1.0,0.8611239035183151
002-004_20850,0.0,0.9848434878471707
002-004_20850,0.25,0.9677250352895138
002-004_20850,0.5,0.8929262625847268
002-004_20850,0.75,0.7762799651805207
002-004_20850,1.0,0.6408385721986799
002-004_21098,0.0,0.9592333675596255
002-004_21098,0.25,0.9483306849393616
002-004_21098,0.5,0.9034499988679481
002-004_21098,0.75,0.8257148440692159
002-004_21098,1.0,0.7229424133252251
002-006_17610,0.0,0.8994760798159169
002-006_17610,0.25,0.8903745000456211
002-006_17610,0.5,0.8737804958893932
002-006_17610,0.75,0.8491575615882242
002-006_17610,1.0,0.8173270746584498
002-006_18033,0.0,0.9015272924161792
002-006_18033,0.25,0.8891417825081281
002-006_18033,0.5,0.8712543676961709
002-006_18033,0.75,0.8444431553758275
002-006_18033,1.0,0.8095457383546525
002-006_18104,0.0,0.9843999942495187
002-006_18104,0.25,0.9777964524518306
002-006_18104,0.5,0.9596501082161477
002-006_18104,0.75,0.9292474717479701
002-006_18104,1.0,0.8875001480157497
002-006_18653,0.0,0.7924069116435553
002-006_18653,0.25,0.781992473495875
002-006_18653,0.5,0.7706755394858139
002-006_18653,0.75,0.7529494223939119
002-006_18653,1.0,0.7292357349366336
002-006_18839,0.0,0.9674235882899432
002-006_18839,0.25,0.9655620258178259
002-006_18839,0.5,0.951406710885158
002-006_18839,0.75,0.9257360744798102
002-006_18839,1.0,0.8900083771577892
002-006_18899,0.0,0.8022484324068142
002-006_18899,0.25,0.7914147458111185
002-006_18899,0.5,0.7705162311005709
002-006_18899,0.75,0.7371412410977697
002-006_18899,1.0,0.6922798476685664
002-006_19613,0.0,0.9442318228574679
002-006_19613,0.25,0.9309705035135125
002-006_19613,0.5,0.8971205599538139
002-006_19613,0.75,0.8438289659404713
002-006_19613,1.0,0.7761230312701866
002-006_19636,0.0,0.9478919018260822
002-006_19636,0.25,0.943159500378757
002-006_19636,0.5,0.9371866287063554
002-006_19636,0.75,0.9274765619468975
002-006_19636,1.0,0.9139177024194083
002-006_19836,0.0,0.948651749122917
002-006_19836,0.25,0.940578646374151
002-006_19836,0.5,0.9178507975472749
002-006_19836,0.75,0.880366683610773
002-006_19836,1.0,0.8295667531983483
002-006_19989,0.0,0.9592330762303063
002-006_19989,0.25,0.9558553523169122
002-006_19989,0.5,0.942825419483855
002-006_19989,0.75,0.9182676536487363
002-006_19989,1.0,0.8828752915017257
002-006_20202,0.0,0.9786802782726083
002-006_20202,0.25,0.9795778291862581
002-006_20202,0.5,0.9676015803602344
002-006_20202,0.75,0.9413910940887215
002-006_20202,1.0,0.9010547195348143
002-006_20209,0.0,0.8906802791802441
002-006_20209,0.25,0.8787232384226968
002-006_20209,0.5,0.8626880832682635
002-006_20209,0.75,0.8409678150229534
002-006_20209,1.0,0.8131274252471572
002-006_20272,0.0,0.9517181927232138
002-006_20272,0.25,0.9414396291479747
002-006_20272,0.5,0.9184821747760662
002-006_20272,0.75,0.8834417164133537
002-006_20272,1.0,0.8378397298009091
002-006_20516,0.0,0.9762135940044534
002-006_20516,0.25,0.9718377914803922
002-006_20516,0.5,0.9583781803767613
002-006_20516,0.75,0.9350140423713292
002-006_20516,1.0,0.9020347814860092
002-006_20561,0.0,0.9378197529792913
002-006_20561,0.25,0.9393097458386033
002-006_20561,0.5,0.922972596756478
002-006_20561,0.75,0.8881204461992185
002-006_20561,1.0,0.8358620232778865
002-006_20575,0.0,0.9879194029354242
002-006_20575,0.25,0.9816205892178571
002-006_20575,0.5,0.9638989134943624
002-006_20575,0.75,0.934315974913666
002-006_20575,1.0,0.8935881856724837
002-006_20629,0.0,0.9185641393618142
002-006_20629,0.25,0.9147431547863586
002-006_20629,0.5,0.8957091817812713
002-006_20629,0.75,0.8596789655839753
002-006_20629,1.0,0.8098385463814954
002-006_20680,0.0,0.9671458419305297
002-006_20680,0.25,0.9650091084421732
002-006_20680,0.5,0.9537374920372509
002-006_20680,0.75,0.9321189704719081
002-006_20680,1.0,0.9007560965376379
002-006_20809,0.0,0.9403557629074251
002-006_20809,0.25,0.9353747037547944
002-006_20809,0.5,0.9217105100612747
002-006_20809,0.75,0.8965986010145257
002-006_20809,1.0,0.8608572997138981
002-006_20872,0.0,0.9414161560441394
002-006_20872,0.25,0.9411749484904784
002-006_20872,0.5,0.9291125925081253
002-006_20872,0.75,0.9055293450603089
002-006_20872,1.0,0.8710464335433467
002-006_21146,0.0,0.943915990783554
002-006_21146,0.25,0.9311472257854918
002-006_21146,0.5,0.8917666031279231
002-006_21146,0.75,0.8291013257461051
002-006_21146,1.0,0.7499583200789942
002-006_21352,0.0,0.9213985062518804
002-006_21352,0.25,0.9136477851072524
002-006_21352,0.5,0.9003352298378146
002-006_21352,0.75,0.8782163857876906
002-006_21352,1.0,0.8479638200269689
002-006_21411,0.0,0.8404860336806411
002-006_21411,0.25,0.8411691261750869
002-006_21411,0.5,0.8367988338240476
002-006_21411,0.75,0.8231083325984404
002-006_21411,1.0,0.7999515382957103
002-006_21662,0.0,0.9342485964519966
002-006_21662,0.25,0.9213800923579252
002-006_21662,0.5,0.8898313882764901
002-006_21662,0.75,0.8398874440889069
002-006_21662,1.0,0.7747798338585341
002-006_21840,0.0,0.8692239134848379
002-006_21840,0.25,0.8575196917007009
002-006_21840,0.5,0.8423895381219323
002-006_21840,0.75,0.8226096846201073
002-006_21840,1.0,0.7984492532335123
002-006_22136,0.0,0.9347220122360341
002-006_22136,0.25,0.9325556449745009
002-006_22136,0.5,0.9202697999354829
002-006_22136,0.75,0.8968549560792192
002-006_22136,1.0,0.8630331002448193
002-006_22152,0.0,0.918538290859279
002-006_22152,0.25,0.9196245301458674
002-006_22152,0.5,0.9124370311202693
002-006_22152,0.75,0.8975839903813507
002-006_22152,1.0,0.8749248912404083
002-006_22242,0.0,0.95307446575335
002-006_22242,0.25,0.952735657260937
002-006_22242,0.5,0.9439368677334974
002-006_22242,0.75,0.9265995111845173
002-006_22242,1.0,0.9014011580113153
002-006_22388,0.0,0.9273049531439422
002-006_22388,0.25,0.9264273226131299
002-006_22388,0.5,0.9198916689681111
002-006_22388,0.75,0.9080828714561022
002-006_22388,1.0,0.8909414624160179
002-006_22473,0.0,0.8769648592506893
002-006_22473,0.25,0.8712815511781812
002-006_22473,0.5,0.8580126584545706
002-006_22473,0.75,0.8336985568243235
002-006_22473,1.0,0.7995294703186309
002-006_23598,0.0,0.9809058751299268
002-006_23598,0.25,0.9762001630834262
002-006_23598,0.5,0.9603605771589534
002-006_23598,0.75,0.9335202694072483
002-006_23598,1.0,0.8967838407776588
002-006_23691,0.0,0.9319587298263196
002-006_23691,0.25,0.9268595784809476
002-006_23691,0.5,0.9123346212968656
002-006_23691,0.75,0.8882696303871532
002-006_23691,1.0,0.8552829690369564
002-006_23778,0.0,0.8829863381918726
002-006_23778,0.25,0.8829212938370243
002-006_23778,0.5,0.8812106943821846
002-006_23778,0.75,0.875139926416462
002-006_23778,1.0,0.8648994692933049
002-006_23811,0.0,0.9619635301117319
002-006_23811,0.25,0.960075507447586
002-006_23811,0.5,0.952747706694475
002-006_23811,0.75,0.938925958419584
002-006_23811,1.0,0.919035853286882
002-006_23833,0.0,0.8559480842514048
002-006_23833,0.25,0.8479286663988047
002-006_23833,0.5,0.8357695729134166
002-006_23833,0.75,0.8160935896820212
002-006_23833,1.0,0.7891567821760014
002-006_24231,0.0,0.9698588644060223
002-006_24231,0.25,0.9599294002600481
002-006_24231,0.5,0.9366511645442791
002-006_24231,0.75,0.8986106663532794
002-006_24231,1.0,0.847249133165192
002-006_24273,0.0,0.8888911224323118
002-006_24273,0.25,0.8765986212446345
002-006_24273,0.5,0.855460211603812
002-006_24273,0.75,0.8229605861599956
002-006_24273,1.0,0.7806239366263714
002-006_24624,0.0,0.8881557483751829
002-006_24624,0.25,0.890483696656204
002-006_24624,0.5,0.8830663838768947
002-006_24624,0.75,0.8665930002197119
002-006_24624,1.0,0.8408657910090862
002-006_24730,0.0,0.937974687284435
002-006_24730,0.25,0.9259984852377114
002-006_24730,0.5,0.9094247734722491
002-006_24730,0.75,0.8862425565720304
002-006_24730,1.0,0.8565091030065717
002-006_24797,0.0,0.9559954925779389
002-006_24797,0.25,0.9543476708122179
002-006_24797,0.5,0.9408636944064042
002-006_24797,0.75,0.9136293372545501
002-006_24797,1.0,0.8734016548942335
002-006_24837,0.0,0.9789453915994634
002-006_24837,0.25,0.979375840800962
002-006_24837,0.5,0.9736570733811842
002-006_24837,0.75,0.9615597880076965
002-006_24837,1.0,0.9432094933052488
002-006_25289,0.0,0.8839063669830036
002-006_25289,0.25,0.8797670409002739
002-006_25289,0.5,0.8732423665093846
002-006_25289,0.75,0.8611828219154029
002-006_25289,1.0,0.8436914743096097
002-006_25391,0.0,0.9304590546694892
002-006_25391,0.25,0.9310370920344866
002-006_25391,0.5,0.9221454128654756
002-006_25391,0.75,0.901495952612852
002-006_25391,1.0,0.8699791552000785
002-006_25506,0.0,0.9103034505213728
002-006_25506,0.25,0.9128763867788275
002-006_25506,0.5,0.9087833190574561
002-006_25506,0.75,0.8980057070191576
002-006_25506,1.0,0.8809481627560397
002-006_25536,0.0,0.9654246880975713
002-006_25536,0.25,0.9620232455186521
002-006_25536,0.5,0.9532420519675378
002-006_25536,0.75,0.9375946293736838
002-006_25536,1.0,0.9148289763404345
002-006_25565,0.0,0.9798805566888577
002-006_25565,0.25,0.9723919981002307
002-006_25565,0.5,0.9578961317043372
002-006_25565,0.75,0.9346779840706375
002-006_25565,1.0,0.9033082627062418
002-006_25781,0.0,0.9706041990467069
002-006_25781,0.25,0.966998939561389
002-006_25781,0.5,0.9536071153043916
002-006_25781,0.75,0.9301887744959104
002-006_25781,1.0,0.8973114288370624
002-006_26057,0.0,0.861863125601656
002-006_26057,0.25,0.8735947638555785
002-006_26057,0.5,0.8721221758581577
002-006_26057,0.75,0.8555234285482642
002-006_26057,1.0,0.8235797084084595
002-006_26094,0.0,0.8819883022420485
002-006_26094,0.25,0.8762812654751979
002-006_26094,0.5,0.8670825515363261
002-006_26094,0.75,0.8527140492044201
002-006_26094,1.0,0.8334301440914312
002-006_26108,0.0,0.9062537075245918
002-006_26108,0.25,0.8979854606988595
002-006_26108,0.5,0.8862089839686816
002-006_26108,0.75,0.8702169768971568
002-006_26108,1.0,0.849653979653971
002-006_26454,0.0,0.9586564230964723
002-006_26454,0.25,0.9520122363326085
002-006_26454,0.5,0.934921158483652
002-006_26454,0.75,0.9057326376256567
002-006_26454,1.0,0.8653732668824317
002-006_26591,0.0,0.9527509477616117
002-006_26591,0.25,0.9446965792684411
002-006_26591,0.5,0.929186787786786
002-006_26591,0.75,0.9052504048790184
002-006_26591,1.0,0.8734859434336946
002-006_26604,0.0,0.9014781867761326
002-006_26604,0.25,0.8927743686191084
002-006_26604,0.5,0.8700866724006711
002-006_26604,0.75,0.8331708933838882
002-006_26604,1.0,0.7839605345497478
002-006_26808,0.0,0.8045775406340681
002-006_26808,0.25,0.7893933884344587
002-006_26808,0.5,0.7668445457552375
002-006_26808,0.75,0.7352788999716292
002-006_26808,1.0,0.69603024305039
002-006_26998,0.0,0.9643111660851151
002-006_26998,0.25,0.9593245911887006
002-006_26998,0.5,0.9254456690379455
002-006_26998,0.75,0.8659284499004571
002-006_26998,1.0,0.7877523373638483
002-006_27086,0.0,0.9542259978112136
002-006_27086,0.25,0.953135177751752
002-006_27086,0.5,0.9398604621232282
002-006_27086,0.75,0.9124539117767138
002-006_27086,1.0,0.8716973876849864
002-006_27111,0.0,0.9521799715427197
002-006_27111,0.25,0.9452026170853832
002-006_27111,0.5,0.9300180312658194
002-006_27111,0.75,0.9064753996106659
002-006_27111,1.0,0.8752163163384706
002-006_27450,0.0,0.8210774426222763
002-006_27450,0.25,0.8252389199172091
002-006_27450,0.5,0.8206561408780956
002-006_27450,0.75,0.8028077188209701
002-006_27450,1.0,0.7726837874354211
002-006_27511,0.0,0.9290624778488344
002-006_27511,0.25,0.9258914859916677
002-006_27511,0.5,0.9104063461131684
002-006_27511,0.75,0.880595238646231
002-006_27511,1.0,0.8377910402426474
002-006_27735,0.0,0.9496289702923884
002-006_27735,0.25,0.9405818655140171
002-006_27735,0.5,0.9234339911730632
002-006_27735,0.75,0.8962824617804177
002-006_27735,1.0,0.8593108137674136
002-006_27934,0.0,0.9237855210392083
002-006_27934,0.25,0.9184337114026623
002-006_27934,0.5,0.9037068325002192
002-006_27934,0.75,0.8781248621978961
002-006_27934,1.0,0.8433224956758104
002-006_27961,0.0,0.9407668871115373
002-006_27961,0.25,0.9398103199666876
002-006_27961,0.5,0.9283957469386906
002-006_27961,0.75,0.904656026005931
002-006_27961,1.0,0.8695860497886916
002-006_28060,0.0,0.9588424124261578
002-006_28060,0.25,0.9593615037432405
002-006_28060,0.5,0.9441820778509917
002-006_28060,0.75,0.9116077267918746
002-006_28060,1.0,0.8628524692710036
002-006_28200,0.0,0.9814044590534818
002-006_28200,0.25,0.9671015915991841
002-006_28200,0.5,0.9386410154640966
002-006_28200,0.75,0.8965289760808063
002-006_28200,1.0,0.8430687745484364
002-006_28229,0.0,0.9345230247282051
002-006_28229,0.25,0.9381768550011269
002-006_28229,0.5,0.9281949343986985
002-006_28229,0.75,0.9025340387144112
002-006_28229,1.0,0.8623321650766214
002-006_28392,0.0,0.940320712510896
002-006_28392,0.25,0.9309335027781303
002-006_28392,0.5,0.9163717154702884
002-006_28392,0.75,0.895063191901271
002-006_28392,1.0,0.866948349187339
002-006_28476,0.0,0.9553398414188445
002-006_28476,0.25,0.9518123725915197
002-006_28476,0.5,0.9365814003437813
002-006_28476,0.75,0.9083001558146577
002-006_28476,1.0,0.8681108878204559
002-006_28489,0.0,0.9602272759734602
002-006_28489,0.25,0.9508723448103469
002-006_28489,0.5,0.9341680371312241
002-006_28489,0.75,0.9090634454840283
002-006_28489,1.0,0.8764637387707355
002-006_28559,0.0,0.9498990986163879
002-006_28559,0.25,0.945382496482076
002-006_28559,0.5,0.9301103968475295
002-006_28559,0.75,0.9020041330949157
002-006_28559,1.0,0.8616113516357127
002-006_29166,0.0,0.9720533527995295
002-006_29166,0.25,0.9647712156146877
002-006_29166,0.5,0.9424146436833177
002-006_29166,0.75,0.904953102523413
002-006_29166,1.0,0.8538711937815124
002-006_29283,0.0,0.9229223659487464
002-006_29283,0.25,0.9139128193019702
002-006_29283,0.5,0.8990202616588453
002-006_29283,0.75,0.8769487997942662
002-006_29283,1.0,0.8480552639839513
002-006_29305,0.0,0.851841836632237
002-006_29305,0.25,0.8597220965758499
002-006_29305,0.5,0.855085256660269
002-006_29305,0.75,0.835959093216125
002-006_29305,1.0,0.8028525350738818
002-006_30185,0.0,0.9127550298639385
002-006_30185,0.25,0.8988675035796689
002-006_30185,0.5,0.8744983180942042
002-006_30185,0.75,0.8388002000577175
002-006_30185,1.0,0.7931869321039235
002-006_30196,0.0,0.9646638857170386
002-006_30196,0.25,0.9538424719522395
002-006_30196,0.5,0.9263474735636409
002-006_30196,0.75,0.8821344529266105
002-006_30196,1.0,0.8241847163183621
002-006_30394,0.0,0.9164117290377088
002-006_30394,0.25,0.905213578451922
002-006_30394,0.5,0.8794901043107626
002-006_30394,0.75,0.8379547458546057
002-006_30394,1.0,0.7823140898165629
002-006_30641,0.0,0.9381195273916907
002-006_30641,0.25,0.9161655554881312
002-006_30641,0.5,0.8771733376746824
002-006_30641,0.75,0.8223056659026089
002-006_30641,1.0,0.7545689215649236
002-006_30841,0.0,0.955528022559541
002-006_30841,0.25,0.9496317635668489
002-006_30841,0.5,0.9359089877163299
002-006_30841,0.75,0.9138559806240434
002-006_30841,1.0,0.883764027502879
002-006_31316,0.0,0.9442069800088996
002-006_31316,0.25,0.9402650318445125
002-006_31316,0.5,0.9168069924666526
002-006_31316,0.75,0.8716203034537647
002-006_31316,1.0,0.8069204260794673
002-006_31354,0.0,0.7665957219207887
002-006_31354,0.25,0.7650195761603331
002-006_31354,0.5,0.7461344803416509
002-006_31354,0.75,0.7091874213750506
002-006_31354,1.0,0.6561033057430032
002-006_31799,0.0,0.9533193671621154
002-006_31799,0.25,0.9460622265975038
002-006_31799,0.5,0.9056681365400431
002-006_31799,0.75,0.8368781375594588
002-006_31799,1.0,0.7483683877858419
002-006_32079,0.0,0.9875792620640869
002-006_32079,0.25,0.9766448779825115
002-006_32079,0.5,0.9501024104352989
002-006_32079,0.75,0.908924623573907
